document,index,form,posTag,nerLabel,head,depLabel
69,3,Thiết_kế,V,O,0,root
69,4,giếng,N,O,3,dob
69,5,trời,N,O,4,nmod
69,6,với,E,O,3,vmod
69,7,nhiều,A,O,8,nmod
69,8,khoảng_không,N,O,6,pob
69,9,ấn_tượng,N,O,8,nmod
69,10,sẽ,R,O,11,adv
69,11,khiến,V,O,3,vmod
69,12,bạn,N,O,11,dob
69,13,thích_thú,A,O,12,nmod
69,14,.,CH,O,3,punct
69,1,Nếu,C,O,3,dep
69,2,bạn,N,O,3,sub
69,3,cần,V,O,0,root
69,4,một,M,O,5,det
69,5,nơi,N,O,3,dob
69,6,chốn,N,O,5,nmod
69,7,ấm_áp,A,O,6,nmod
69,8,để,E,O,3,prp
69,9,trò_chuyện,V,O,8,vmod
69,10,cùng,A,O,9,vmod
69,11,bạn_bè,N,O,10,amod
69,12,",",CH,O,3,punct
69,13,một,M,O,14,det
69,14,nơi,N,O,3,loc
69,15,mà,C,O,3,coord
69,16,xoay,V,O,15,conj
69,17,camera,Nb,O,16,dob
69,18,360,M,O,19,det
69,19,độ,N,O,17,nmod
69,20,thấy,V,O,16,vmod
69,21,góc,N,O,25,sub
69,22,nào,P,O,21,nmod
69,23,cũng,R,O,25,adv
69,24,có_thể,R,O,25,adv
69,25,sống,V,O,20,vmod
69,26,ảo,A,O,25,vmod
69,27,được,R,O,25,adv
69,28,",",CH,O,3,punct
69,29,thì,C,O,3,coord
69,30,đây,P,O,31,sub
69,31,là,V,O,29,conj
69,32,lựa_chọn,V,O,31,vmod
69,33,tuyệt_vời,A,O,32,vmod
69,34,.,CH,O,3,punct
70,1,💞💞LÀM,Ny,O,16,sub
70,2,CÔ_DÂU,Ny,O,1,nmod
70,3,NHẤT_ĐỊNH,Ny,O,1,nmod
70,4,BẠN,Ny,O,1,nmod
70,5,PHẢI,Ny,O,1,nmod
70,6,THẬT,Ny,O,1,nmod
70,7,LỘNG,Ny,O,1,nmod
70,8,LẨY,Ny,O,1,nmod
70,9,💞THẬT,Ny,O,1,nmod
70,10,XINH,Ny,O,1,nmod
70,11,ĐẸP💞,Ny,O,1,nmod
70,12,ThẬT_SANG_CHẢNH,Np,O,1,nmod
70,13,💞,M,O,14,det
70,14,\,Nu,O,16,tmp
70,15,Hãy,R,O,16,adv
70,16,ghé,V,O,0,root
70,17,#,N,O,16,dob
70,18,SOPHIA,Ny,O,17,nmod
70,19,_,CH,O,17,punct
70,20,STUDIO,Ny,O,17,nmod
70,21,địa_chỉ,N,O,17,nmod
70,22,quên,V,O,16,vmod
70,23,thuộc,V,O,16,loc
70,24,nhé,T,O,23,vmod
70,25,#,M,O,26,det
70,26,dâu,N,O,23,dob
70,27,#,CH,O,16,punct
70,28,iu,V,O,16,vmod
70,29,giá,N,O,28,dob
70,30,cực,A,O,29,nmod
70,31,ưu_đãi,V,O,29,nmod
70,32,luôn,R,O,31,adv
70,33,nè,T,O,30,amod
71,1,Ôi,I,O,5,dep
71,2,",",CH,O,5,punct
71,3,con,N,O,5,sub
71,4,còn,R,O,5,amod
71,5,bé,A,O,0,root
71,6,xíu,A,O,5,amod
71,7,xiu,A,O,5,amod
71,8,mà,C,O,5,dep
71,9,đã,R,O,10,adv
71,10,dự_báo,V,O,5,dep
71,11,',CH,O,16,punct
71,12,chẳng,R,O,13,amod
71,13,lành,A,O,10,vmod
71,14,',CH,O,5,punct
71,15,",",CH,O,5,punct
71,16,thương,V,O,5,dep
71,17,con,N,O,16,dob
71,18,quá,R,O,16,adv
71,19,:,CH,O,16,punct
71,20,(,CH,O,5,punct
72,1,Nằm_mơ,N,O,2,sub
72,2,thấy,V,O,0,root
72,3,người_yêu,N,O,5,sub
72,4,cũ,A,O,3,nmod
72,5,cho,V,O,2,vmod
72,6,thấy,V,O,5,vmod
72,7,bạn,N,O,8,sub
72,8,có,V,O,5,vmod
72,9,đôi_chút,L,O,10,det
72,10,thái_độ,N,O,8,dob
72,11,tiêu_cực,A,O,10,nmod
72,12,khi,N,O,10,tmp
72,13,đánh_giá,V,O,12,nmod
72,14,sự_việc,N,O,13,dob
72,15,",",CH,O,20,punct
72,16,các,L,O,17,det
72,17,mối,N,O,20,sub
72,18,quan_hệ,N,O,17,nmod
72,19,đang,R,O,20,adv
72,20,mang,V,O,2,vmod
72,21,lại,R,O,20,adv
72,22,phiền_phức,A,O,20,vmod
72,23,cho,E,O,20,iob
72,24,bạn,N,O,23,pob
72,25,.,CH,O,2,punct
72,1,\,CH,O,4,punct
72,2,\,Nc,O,4,sub
72,3,Nằm_mơ,Np,B-PER,2,nmod
72,4,thấy,V,O,0,root
72,5,người_yêu,N,O,7,sub
72,6,cũ,A,O,5,nmod
72,7,khóc,V,O,4,vmod
72,8,thì,C,O,7,coord
72,9,bạn,N,O,11,sub
72,10,nên,C,O,7,coord
72,11,suy_nghĩ,V,O,10,conj
72,12,lại,R,O,11,adv
72,13,mối,N,O,11,dob
72,14,quan_hệ,N,O,13,nmod
72,15,có_thể,R,O,16,adv
72,16,kết_nối,V,O,11,vmod
72,17,thêm,V,O,16,vmod
72,18,một,M,O,19,det
72,19,lần,N,O,16,tmp
72,20,nữa,R,O,19,nmod
72,21,được,R,O,16,adv
72,22,không,R,O,16,adv
72,23,.,CH,O,4,punct
72,1,Bởi_vì,E,O,0,root
72,2,người,N,O,5,sub
72,3,ấy,P,O,2,det
72,4,còn,R,O,5,adv
72,5,yêu,V,O,1,dep
72,6,mình,P,O,5,dob
72,7,thật,A,O,5,vmod
72,8,lòng,N,O,7,amod
72,9,",",CH,O,5,punct
72,10,một_nửa,N,O,13,sub
72,11,ấy,P,O,10,det
72,12,rất,R,O,13,amod
72,13,đau_khổ,A,O,5,dep
72,14,khi,N,O,13,tmp
72,15,phải,V,O,14,nmod
72,16,cách,V,O,15,vmod
72,17,rời,V,O,16,vmod
72,18,.,CH,O,13,punct
72,1,\,Nc,O,3,sub
72,2,\,Np,O,1,nmod
72,3,Đọc,V,O,0,root
72,4,tiếp,V,O,3,vmod
72,5,:,CH,O,3,punct
72,6,https://www.coocxe.com/giai-ma-y-nghia-cua-viec-nam-mo-thay-nguoi-yeu-cu,N,O,1,nmod
73,1,Yêu,V,O,0,root
73,2,quá,R,O,3,adv
73,3,đi,V,O,1,vmod
73,4,Dâu,Np,O,3,dob
73,5,ơi,I,O,3,vmod
73,6,(,CH,O,1,punct
73,7,Y,Ny,O,1,sub
73,8,),CH,O,1,punct
74,1,🎁🎁HÀNG,Ny,O,6,nmod
74,2,MỚI,Ny,O,1,nmod
74,3,VỀ🎁🎁,Ny,O,1,nmod
74,4,\,CH,O,5,punct
74,5,XEM,Ny,O,0,root
74,6,LIVESTREAM,Ny,O,5,nmod
74,7,NHẬN,Ny,O,5,nmod
74,8,ƯU_ĐÃI,Ny,O,5,nmod
74,9,CÙNG,Ny,O,5,nmod
74,10,#,CH,O,5,punct
74,11,MAZZOLA,Ny,O,1,nmod
75,1,NỐT_RUỒI,Ny,O,3,sub
75,2,NÀY,Ny,O,1,det
75,3,LÀ,Ny,O,4,nmod
75,4,ĐỊNH_MỆNH,Ny,O,0,root
75,5,ĐỜI,Ny,O,4,nmod
75,6,NHAU,Ny,O,4,nmod
75,7,RỒI,Ny,O,4,nmod
75,8,😌,CH,O,4,punct
76,1,Loại,N,O,3,sub
76,2,này,P,O,1,det
76,3,tiếc,V,O,0,root
76,4,gì,P,O,3,dob
76,5,mà,C,O,3,coord
76,6,không,R,O,7,adv
76,7,bỏ,V,O,5,conj
76,8,được,V,O,7,vmod
77,1,Cuộc_sống,N,O,3,sub
77,2,thật,R,O,3,amod
77,3,đẹp,A,O,0,root
77,4,nếu,C,O,3,amod
77,5,chúng_ta,P,O,6,sub
77,6,biết,V,O,3,dep
77,7,sẻ,V,O,6,vmod
77,8,chia,V,O,7,vmod
77,9,😍,CH,O,3,punct
78,1,Ai,P,O,3,sub
78,2,cũng,R,O,3,adv
78,3,chọn,V,O,0,root
78,4,việc,N,O,3,dob
78,5,nhẹ_nhàng,A,O,4,nmod
78,6,",",CH,O,5,punct
78,7,gian_khổ,A,O,5,amod
78,8,sẽ,R,O,9,adv
78,9,giành,V,O,3,vmod
78,10,phần,N,O,9,dob
78,11,ai,P,O,10,nmod
78,12,.,CH,O,3,punct
78,1,Nể,N,O,7,sub
78,2,cha_mẹ,N,O,1,nmod
78,3,bé,N,O,2,nmod
78,4,trai,N,O,2,nmod
78,5,quá,R,O,9,adv
78,6,",",CH,O,1,punct
78,7,dạy,V,O,0,root
78,8,con,N,O,7,dob
78,9,trên,E,O,7,loc
78,10,cả,P,O,11,nmod
78,11,tuyệt_vời,A,O,7,vmod
78,12,<,CH,O,7,punct
78,13,3,M,O,10,det
78,14,<,CH,O,7,punct
78,15,3,M,O,10,det
78,16,<,CH,O,11,punct
78,17,3,M,O,13,det
79,1,✨,N,O,0,root
79,2,JEANS,Ny,O,1,nmod
79,3,SKINNY,Ny,O,2,nmod
79,4,✨,CH,O,1,punct
79,5,\,Ny,O,1,nmod
79,6,\,CH,O,1,punct
79,7,Nhiều,A,O,8,nmod
79,8,mẫu,N,O,1,nmod
79,9,#,M,O,8,det
79,10,Jeans,Np,O,8,nmod
79,11,xịn,A,O,8,nmod
79,12,sò,N,O,11,amod
79,13,cho,E,O,1,nmod
79,14,ae,N,O,13,pob
79,15,diện,N,O,14,nmod
79,16,ngày,N,O,14,nmod
79,17,Hè,Np,O,16,nmod
79,18,🏖,CH,O,13,punct
79,19,chất_liệu,N,O,13,pob
79,20,co_dãn,V,O,19,nmod
79,21,và,Cc,O,1,coord
79,22,siêu,Z,O,21,conj
79,23,mềm,A,O,22,nmod
79,24,.,CH,O,1,punct
79,1,Các,L,O,2,det
79,2,mems,N,O,4,sub
79,3,sẽ,R,O,4,adv
79,4,“,V,O,0,root
79,5,chất,N,O,4,dob
79,6,”,CH,O,4,punct
79,7,hơn,A,O,8,nmod
79,8,khi,N,O,4,tmp
79,9,có,V,O,8,nmod
79,10,items,N,O,9,dob
79,11,này,P,O,10,det
79,12,!,CH,O,4,punct
79,1,🤩,I,O,0,root
79,2,\,CH,O,1,punct
79,3,\,CH,O,1,punct
79,4,👉,Nc,O,1,punct
79,5,Chấm,Np,O,4,nmod
79,6,(,CH,O,1,punct
79,7,.,CH,O,12,punct
79,8,),CH,O,4,punct
79,9,shop,Nb,O,4,nmod
79,10,báo_giá,V,O,9,nmod
79,11,và,Cc,O,10,coord
79,12,chương_trình,N,O,11,conj
79,13,ưu_đãi,V,O,12,nmod
80,1,Deadpool,Np,B-PER,7,sub
80,2,và,Cc,O,1,nmod
80,3,Nick_Fury,Np,B-PER,1,nmod
80,4,năm,N,O,1,tmp
80,5,sau,A,O,4,nmod
80,6,mới,R,O,7,adv
80,7,trở_lại,V,O,0,root
80,8,:,CH,O,7,punct
80,9,',CH,O,7,punct
80,10,(,CH,O,7,punct
80,11,\,Nc,O,19,sub
80,12,The_Hitman,Np,O,11,nmod
80,13,',CH,O,11,punct
80,14,s,N,O,11,nmod
80,15,Wife,Np,O,14,nmod
80,16,',CH,O,11,punct
80,17,s,N,O,11,nmod
80,18,Bodyguard,Np,O,17,nmod
80,19,khởi,V,O,7,vmod
80,20,chiếu,N,O,19,dob
80,21,08.2021,M,O,20,det
80,22,tại,E,O,19,loc
80,23,Galaxy_Cinema,Np,B-ORG,22,pob
80,24,\,CH,O,7,punct
80,25,-,CH,O,7,punct
80,26,-,CH,O,7,punct
80,27,-,CH,O,7,punct
80,28,-,CH,O,7,punct
80,29,-,CH,O,7,punct
80,30,-,CH,O,7,punct
80,31,-,CH,O,7,punct
80,32,-,CH,O,7,punct
80,33,-,CH,O,7,punct
80,34,-,CH,O,7,punct
80,35,\,Nc,O,37,sub
80,36,Lịch,Np,O,35,nmod
80,37,chiếu,V,O,7,vmod
80,38,:,CH,O,37,punct
80,39,https://www.galaxycine.vn/phim-dang-chieu,N,O,35,nmod
81,1,1,M,O,2,det
81,2,SẢN_PHẨM,Ny,O,0,root
81,3,BẤT_CHẤP,Ny,O,2,nmod
81,4,TẤT_CẢ,Ny,O,2,nmod
81,5,CÁC,Ny,O,2,nmod
81,6,LOẠI,Ny,O,2,nmod
81,7,MỤN,Ny,O,2,nmod
81,8,.,CH,O,2,punct
81,1,\,N,O,0,root
81,2,4,M,O,3,det
81,3,CHAI,Nu,O,1,nmod
81,4,1,M,O,3,det
81,5,BỘT,Ny,O,1,nmod
81,6,CHO,Ny,O,1,nmod
81,7,MỘT,Ny,O,5,nmod
81,8,LIỆU_TRÌNH,Np,O,1,nmod
81,9,HẾT,Ny,O,5,nmod
81,10,SẠCH,Ny,O,9,nmod
81,11,MỤN,Ny,O,9,nmod
81,12,VÀ,Ny,O,9,nmod
81,13,ĐỒNG_THỜI,Ny,O,9,nmod
81,14,TRẺ_HOÁ,Ny,O,9,nmod
81,15,LÀN,Ny,O,9,nmod
81,16,DA,Ny,O,15,nmod
81,17,.,CH,O,13,punct
81,1,\,CH,O,34,punct
81,2,\,CH,O,34,punct
81,3,Lý_do,N,O,34,sub
81,4,tại_sao,X,O,8,dep
81,5,sản_phẩm,N,O,8,sub
81,6,này,P,O,5,det
81,7,rất,R,O,8,adv
81,8,cháy,V,O,3,nmod
81,9,hàng,N,O,8,dob
81,10,🔥,M,O,9,det
81,11,\,CH,O,15,punct
81,12,Về,E,O,34,tmp
81,13,bao_nhiêu,P,O,12,pob
81,14,cũng,R,O,16,amod
81,15,không,R,O,16,amod
81,16,đủ,A,O,12,dep
81,17,phân_phối,V,O,16,vmod
81,18,cho,E,O,16,vmod
81,19,hệ_thống,N,O,18,pob
81,20,bán,V,O,19,nmod
81,21,là,V,O,16,vmod
81,22,đây,P,O,21,vmod
81,23,\,M,O,24,det
81,24,\,Nu,O,22,nmod
81,25,👉Thứ,N,O,24,nmod
81,26,1,M,O,25,det
81,27,trị,V,O,16,vmod
81,28,hết,V,O,27,vmod
81,29,mụn,N,O,27,dob
81,30,💯,CH,O,34,punct
81,31,\,Nc,O,34,sub
81,32,👉Thứ,Np,O,31,nmod
81,33,2,M,O,37,det
81,34,trị,V,O,0,root
81,35,tàn_nhang,A,O,34,vmod
81,36,\,M,O,37,det
81,37,👉Thứ,N,O,34,tmp
81,38,3,M,O,37,det
81,39,trị,V,O,34,vmod
81,40,lỗ_chân_lông,N,O,39,dob
81,41,to,A,O,40,nmod
81,42,\,CH,O,34,punct
81,43,👉Thứ,N,O,45,sub
81,44,5,M,O,43,det
81,45,làm,V,O,34,vmod
81,46,mờ,A,O,45,vmod
81,47,sẹo,N,O,45,dob
81,48,rỗ,A,O,47,nmod
81,49,\,CH,O,34,punct
81,50,👉Thứ,N,O,52,sub
81,51,5,M,O,50,det
81,52,làm,V,O,34,dep
81,53,trẻ_hoá,V,O,52,vmod
81,54,da,N,O,53,dob
81,55,\,M,O,77,det
81,56,\,CH,O,77,punct
81,57,Một,M,O,58,det
81,58,sp,N,O,73,tmp
81,59,mà,C,O,52,coord
81,60,rất,R,O,62,nmod
81,61,nhiều,A,O,62,nmod
81,62,công_dụng,N,O,65,sub
81,63,thế_này,P,O,62,nmod
81,64,thì,C,O,65,dep
81,65,bảo,V,O,59,conj
81,66,sao,P,O,65,vmod
81,67,không,R,O,68,adv
81,68,cháy,V,O,66,vmod
81,69,hàng,N,O,68,dob
81,70,",",CH,O,34,punct
81,71,\,Nc,O,73,sub
81,72,Serum_Trị_Mụn_Làm,Np,O,71,nmod
81,73,Trẻ_Hoá,V,O,34,dep
81,74,Da_ORY_WHITE,Np,O,73,dob
81,75,\,CH,O,34,punct
81,76,Sp,V,O,34,vmod
81,77,chủ_lực,N,O,34,dob
81,78,của,E,O,77,nmod
81,79,các,L,O,80,det
81,80,spa,N,O,78,pob
81,81,Ory_White,Np,O,80,nmod
81,82,👏👏👏,M,O,83,det
81,83,\,Nu,O,34,tmp
81,84,\,CH,O,34,punct
81,85,#,Nc,O,34,sub
81,86,BODY,Ny,O,85,nmod
81,87,_,CH,O,85,punct
81,88,PHÂN,Ny,O,85,nmod
81,89,_,CH,O,85,punct
81,90,TỬ,Ny,O,85,nmod
81,91,_,CH,O,85,punct
81,92,NƯỚC,Ny,O,85,nmod
81,93,_,CH,O,85,punct
81,94,4,M,O,95,det
81,95,o,Nc,O,34,dob
81,96,_,N,O,95,nmod
81,97,ORY,Ny,O,95,nmod
81,98,_,CH,O,95,punct
81,99,WHITE,Ny,O,95,nmod
81,100,\,CH,O,95,punct
81,101,#,Nc,O,95,nmod
81,102,MYPHAMORYWHITE,Ny,O,101,nmod
81,103,\,CH,O,95,punct
81,104,#,M,O,105,det
81,105,ORYWHITE,Nu,O,95,nmod
81,106,\,CH,O,95,punct
81,107,#,Nc,O,95,nmod
81,108,ĐIỀU,Ny,O,107,nmod
81,109,_,CH,O,95,punct
81,110,TRỊ,Ny,O,95,nmod
81,111,_,CH,O,95,punct
81,112,MỤN,Ny,O,95,nmod
81,113,_,CH,O,95,punct
81,114,NÁM,Ny,O,95,nmod
81,115,_,CH,O,95,punct
81,116,TÀN,Ny,O,95,nmod
81,117,_,CH,O,95,punct
81,118,NHANG,Ny,O,95,nmod
81,119,_,CH,O,95,punct
81,120,SẸO,Ny,O,95,nmod
81,121,_,CH,O,95,punct
81,122,RỖ,Ny,O,95,nmod
81,123,\,CH,O,95,punct
81,124,#,Nc,O,95,nmod
81,125,ORY,Ny,O,124,nmod
81,126,_,CH,O,95,punct
81,127,WHITE,Ny,O,95,nmod
81,128,_,CH,O,95,punct
81,129,VUA,Ny,O,95,nmod
81,130,_,CH,O,95,punct
81,131,ĐIỀU,Ny,O,95,nmod
81,132,_,CH,O,95,punct
81,133,TRỊ,Ny,O,95,nmod
81,134,_,CH,O,95,punct
81,135,MỤN,Ny,O,95,nmod
81,136,_,CH,O,95,punct
81,137,HIỆU,Ny,O,95,nmod
81,138,_,CH,O,95,punct
81,139,QUẢ,Ny,O,95,nmod
81,140,\,CH,O,95,punct
81,141,#_SON,Ny,O,95,nmod
81,142,_,CH,O,95,punct
81,143,ORY,Ny,O,95,nmod
81,144,_,CH,O,95,punct
81,145,LIPSKICK,Ny,O,95,nmod
81,146,\,CH,O,95,punct
81,147,\,Nc,O,95,nmod
81,148,Link_Page,Np,B-PER,147,nmod
81,149,:,CH,O,95,punct
81,150,fb.me/congtymyphamorywhite.vn,N,O,95,nmod
81,151,\,CH,O,95,punct
81,152,\,Nc,O,95,nmod
81,153,Link_Page,Np,B-PER,152,nmod
81,154,:,CH,O,95,punct
81,155,fb.me/orywhitevuadieutrimunnam.vn,N,O,95,nmod
81,156,\,CH,O,95,punct
81,157,\,Nc,O,95,nmod
81,158,Link_Page,Np,B-PER,157,nmod
81,159,:,CH,O,95,punct
81,160,fb.me/sonory.vn,N,O,95,nmod
81,161,\,CH,O,95,punct
81,162,\,Nc,O,95,nmod
81,163,Link_Page,Np,B-PER,162,nmod
81,164,:,CH,O,95,punct
81,165,fb.me/orywhitekinhdoanh.vn,N,O,95,nmod
82,1,Em,N,O,3,sub
82,2,mãi,R,O,3,adv
82,3,là,V,O,0,root
82,4,tình_yêu,N,O,3,dob
82,5,duy_nhất,A,O,4,nmod
82,6,của,E,O,4,nmod
82,7,anh,N,O,6,pob
82,8,trên,E,O,4,loc
82,9,cuộc_đời,N,O,8,pob
82,10,này,P,O,9,det
82,11,<,CH,O,3,punct
82,12,3,M,O,9,det
83,1,Bộ,N,O,7,sub
83,2,phim,N,O,1,nmod
83,3,khi,N,O,1,nmod
83,4,xem,V,O,3,nmod
83,5,ai,P,O,7,sub
83,6,cũng,R,O,7,adv
83,7,khóc,V,O,0,root
83,8,😭,M,O,9,det
83,9,\,Nu,O,7,tmp
83,10,-,CH,O,7,punct
83,11,-,CH,O,7,punct
83,12,-,CH,O,7,punct
83,13,-,CH,O,7,punct
83,14,-,CH,O,7,punct
83,15,-,CH,O,7,punct
83,16,\,Nc,O,18,sub
83,17,Lịch,Np,O,16,nmod
83,18,chiếu,V,O,7,dep
83,19,:,CH,O,18,punct
83,20,https://www.galaxycine.vn/phim-dang-chieu,N,O,16,nmod
84,1,Asshole,N,O,3,sub
84,2,respond,N,O,1,nmod
84,3,i,V,O,0,root
84,4,had,V,O,3,vmod
84,5,already,N,O,3,dob
84,6,booked,V,O,5,nmod
84,7,the,N,O,6,dob
84,8,service,Nb,O,7,nmod
84,9,and,Cc,O,7,coord
84,10,payed,N,O,9,conj
84,11,you,V,O,7,nmod
84,12,money,N,O,11,dob
84,13,.,CH,O,3,punct
84,1,The_Asshole,N,O,6,sub
84,2,by,V,O,1,nmod
84,3,the,N,O,2,dob
84,4,name,N,O,3,nmod
84,5,Abhi_Kumar_B,Np,O,4,nmod
84,6,when,V,O,0,root
84,7,you,N,O,6,dob
84,8,pick,Nb,O,7,nmod
84,9,up,V,O,6,vmod
84,10,the,N,O,9,dob
84,11,phone,Vb,O,10,nmod
84,12,do,E,O,9,prp
84,13,talk,N,O,10,nmod
84,14,let,A,O,13,nmod
84,15,',CH,O,6,punct
84,16,s,N,O,21,sub
84,17,not,V,O,16,nmod
84,18,play,V,O,17,vmod
84,19,games,N,O,18,dob
84,20,",",CH,O,6,punct
84,21,i,V,O,6,vmod
84,22,have,N,O,21,dob
84,23,my,N,O,22,nmod
84,24,recorded,V,O,21,vmod
84,25,evidence,N,O,24,dob
84,26,of,E,O,21,tmp
84,27,3,M,O,28,det
84,28,instances,Nu,O,26,pob
84,29,behaving,V,O,28,nmod
84,30,properly,N,O,29,dob
84,31,.,CH,O,6,punct
84,1,\,N,O,5,sub
84,2,I,M,O,3,det
84,3,need,N,O,1,nmod
84,4,to,A,O,3,nmod
84,5,change,V,O,0,root
84,6,my,N,O,5,dob
84,7,plan,V,O,6,nmod
84,8,date,N,O,6,nmod
84,9,from,N,O,8,nmod
84,10,2nd,M,O,9,det
84,11,of,E,O,13,sub
84,12,July,Np,O,11,pob
84,13,to,A,O,5,vmod
84,14,27th,N,O,13,amod
84,15,of,E,O,14,nmod
84,16,June,Np,O,15,pob
84,17,early,V,O,5,vmod
84,18,morning,N,O,17,dob
84,19,slot,A,O,18,nmod
84,20,.,CH,O,5,punct
84,1,\,Nc,O,3,sub
84,2,You,Np,O,1,nmod
84,3,better,V,O,0,root
84,4,give,N,O,3,dob
84,5,me,N,O,4,nmod
84,6,a,N,O,4,nmod
84,7,reply,V,O,3,vmod
84,8,on,N,O,7,dob
84,9,my,N,O,8,nmod
84,10,request,A,O,8,nmod
84,11,.,CH,O,3,punct
85,1,Thông_tin,N,O,5,sub
85,2,sản_phẩm,N,O,1,nmod
85,3,:,CH,O,1,punct
85,4,\,CH,O,1,punct
85,5,🌐https,V,O,0,root
85,6,:,CH,O,5,punct
85,7,/,CH,O,5,punct
85,8,/,CH,O,5,punct
85,9,merlyshoes.co,V,O,5,vmod
85,10,m/s,N,O,9,dob
85,11,earch,N,O,10,nmod
85,12,?,CH,O,5,punct
85,13,type=product,V,O,5,vmod
85,14,&,CH,O,5,punct
85,15,q=,V,O,5,vmod
85,16,1253,M,O,13,vmod
86,1,VỢ_CHỒNG,Ny,O,0,xadv
86,2,HƠN,Ny,O,1,nmod
86,3,THUA,Ny,O,2,nmod
86,4,?,CH,O,1,punct
86,1,\,CH,O,4,punct
86,2,\,CH,O,4,punct
86,3,Tôi,P,O,4,sub
86,4,kể,V,O,0,root
86,5,cho,E,O,4,vmod
86,6,các,L,O,7,det
86,7,bạn,N,O,5,pob
86,8,nghe,V,O,7,nmod
86,9,một,M,O,10,det
86,10,câu_chuyện,N,O,8,dob
86,11,có,V,O,10,nmod
86,12,thật,A,O,11,vmod
86,13,rất,R,O,14,amod
86,14,đau_lòng,A,O,10,nmod
86,15,thế_này,P,O,14,amod
86,16,",",CH,O,4,punct
86,17,nó,P,O,18,sub
86,18,xảy,V,O,4,vmod
86,19,ra,R,O,18,adv
86,20,gần,A,O,18,vmod
86,21,ngay,T,O,22,nmod
86,22,nhà,N,O,24,sub
86,23,mình,P,O,22,nmod
86,24,cách,V,O,18,vmod
86,25,nhau,N,O,24,vmod
86,26,một,M,O,27,det
86,27,cánh,N,O,24,dob
86,28,đồng,N,O,27,nmod
86,29,.,CH,O,4,punct
86,1,\,M,O,7,tmp
86,2,\,CH,O,7,punct
86,3,Hai,M,O,4,det
86,4,vợ_chồng,N,O,7,sub
86,5,nọ,P,O,4,det
86,6,đang,R,O,7,adv
86,7,sống,V,O,0,root
86,8,với,E,O,7,vmod
86,9,nhau,N,O,8,pob
86,10,tưởng_chừng,V,O,7,vmod
86,11,như,C,O,10,vmod
86,12,êm_ấm,A,O,10,vmod
86,13,",",CH,O,7,punct
86,14,vợ,N,O,17,prd
86,15,đẹp,A,O,14,nmod
86,16,",",CH,O,7,punct
86,17,hai,M,O,18,det
86,18,con,Nc,O,21,sub
86,19,gái,N,O,18,nmod
86,20,xinh,A,O,18,nmod
86,21,.,CH,O,7,punct
86,1,Đến,E,O,0,root
86,2,một,M,O,3,det
86,3,ngày,N,O,1,pob
86,4,có,V,O,3,nmod
86,5,một,M,O,6,det
86,6,chuyện,N,O,4,dob
86,7,vỡ_lở,V,O,6,nmod
86,8,ra,R,O,7,adv
86,9,:,CH,O,6,punct
86,10,Người,Nc,O,12,sub
86,11,chồng,N,O,10,nmod
86,12,đi,V,O,6,nmod
86,13,làm,V,O,12,vmod
86,14,dưới,E,O,12,loc
86,15,Hà_Nội,Np,B-LOC,14,pob
86,16,",",CH,O,6,punct
86,17,cặp,M,O,6,nmod
86,18,với,E,O,6,nmod
86,19,một,M,O,20,det
86,20,người,N,O,18,pob
86,21,khác,A,O,20,nmod
86,22,xấu,A,O,20,nmod
86,23,hơn,A,O,22,amod
86,24,nhiều,A,O,22,amod
86,25,so,V,O,24,vmod
86,26,với,E,O,25,vmod
86,27,vợ,N,O,26,pob
86,28,mình,P,O,27,nmod
86,29,nhằm,V,O,6,prp
86,30,tìm,V,O,29,vmod
86,31,được,R,O,30,adv
86,32,mụn,V,O,30,prp
86,33,con,Nc,O,32,dob
86,34,trai,N,O,33,nmod
86,35,.,CH,O,31,punct
86,1,Sau_cùng,A,O,3,mnr
86,2,họ,P,O,3,sub
86,3,ly_dị,V,O,0,root
86,4,.,CH,O,3,punct
86,1,Nhân_tình,N,O,7,sub
86,2,của,E,O,1,nmod
86,3,người,Nc,O,2,pob
86,4,chồng,N,O,3,nmod
86,5,đó,P,O,3,det
86,6,vẫn,R,O,7,adv
86,7,sinh,V,O,0,root
86,8,ra,R,O,7,adv
86,9,con,Nc,O,7,dob
86,10,gái,N,O,9,nmod
86,11,.,CH,O,7,punct
86,1,\,M,O,2,det
86,2,\,Nu,O,6,tmp
86,3,Tất_nhiên,P,O,4,dep
86,4,sau,E,O,8,tmp
86,5,khi,N,O,4,pob
86,6,ly_hôn,V,O,5,nmod
86,7,",",CH,O,9,punct
86,8,mỗi,M,O,9,det
86,9,người,N,O,14,mnr
86,10,một,M,O,11,det
86,11,đứa,Nc,O,9,nmod
86,12,con,N,O,11,nmod
86,13,gái,N,O,11,nmod
86,14,.,CH,O,0,punct
86,1,Đứa,N,O,3,sub
86,2,lớn,A,O,1,nmod
86,3,ở,V,O,0,root
86,4,lại,R,O,3,adv
86,5,với,E,O,3,vmod
86,6,bố,N,O,5,pob
86,7,(,CH,O,3,punct
86,8,nói,V,O,3,vmod
86,9,là,C,O,8,coord
86,10,ở,V,O,9,conj
86,11,với,E,O,10,vmod
86,12,bố,N,O,11,pob
86,13,nhưng,C,O,10,coord
86,14,thực_tế,N,O,15,sub
86,15,ở,V,O,13,conj
86,16,với,E,O,15,vmod
86,17,ông,N,O,16,pob
86,18,nội,N,O,17,nmod
86,19,do,E,O,15,prp
86,20,bố,N,O,21,sub
